"params_{'n_layers': 2, 'learning_rate': 0.01, 'D_H_audio': 32, 'D_H_video': 32, 'D_H_language': 128}",0.4310210444271239,0.5555555555555556,0.006839945280437756,0.013513513513513514,0.4325798908807482,0.6363636363636364,0.009575923392612859,0.01886792452830189,2,0.01,32,32,128
"params_{'n_layers': 2, 'learning_rate': 0.00066, 'D_H_audio': 32, 'D_H_video': 32, 'D_H_language': 128}",0.5222135619641465,0.7610619469026548,0.23529411764705882,0.3594566353187043,0.5222135619641465,0.7610619469026548,0.23529411764705882,0.3594566353187043,2,0.00066,32,32,128
